"MTU (CET)","Generation - Sum [MW] (D) / BZN|DE-AT-LU","Generation - Solar  [MW] (D) / BZN|DE-AT-LU","Generation - Wind Offshore  [MW] (D) / BZN|DE-AT-LU","Generation - Wind Onshore  [MW] (D) / BZN|DE-AT-LU"
"19.11.2016 10:30 - 19.11.2016 10:45 (CET)","20725","3591","3116","14018"
"19.11.2016 10:45 - 19.11.2016 11:00 (CET)","20925","3824","3126","13975"
"19.11.2016 11:00 - 19.11.2016 11:15 (CET)","21097","4019","3140","13938"
"19.11.2016 11:15 - 19.11.2016 11:30 (CET)","21263","4167","3136","13960"
"19.11.2016 11:30 - 19.11.2016 11:45 (CET)","21370","4271","3137","13962"
"19.11.2016 11:45 - 19.11.2016 12:00 (CET)","21427","4336","3133","13958"
"19.11.2016 12:00 - 19.11.2016 12:15 (CET)","21433","4341","3131","13961"
"19.11.2016 12:15 - 19.11.2016 12:30 (CET)","21433","4283","3135","14015"
"19.11.2016 12:30 - 19.11.2016 12:45 (CET)","21380","4178","3138","14064"
"19.11.2016 12:45 - 19.11.2016 13:00 (CET)","21274","4041","3141","14092"
"19.11.2016 13:00 - 19.11.2016 13:15 (CET)","21083","3864","3140","14079"
"19.11.2016 13:15 - 19.11.2016 13:30 (CET)","20729","3646","3117","13966"
"19.11.2016 13:30 - 19.11.2016 13:45 (CET)","20333","3392","3094","13847"
"19.11.2016 13:45 - 19.11.2016 14:00 (CET)","19906","3116","3071","13719"
"19.11.2016 14:00 - 19.11.2016 14:15 (CET)","19428","2821","3045","13562"
"19.11.2016 14:15 - 19.11.2016 14:30 (CET)","18942","2500","3018","13424"
"19.11.2016 14:30 - 19.11.2016 14:45 (CET)","18435","2164","2988","13283"
"19.11.2016 14:45 - 19.11.2016 15:00 (CET)","17884","1798","2959","13127"
"19.11.2016 15:00 - 19.11.2016 15:15 (CET)","17347","1426","2929","12992"
"19.11.2016 15:15 - 19.11.2016 15:30 (CET)","16802","1059","2910","12833"
"19.11.2016 15:30 - 19.11.2016 15:45 (CET)","16283","724","2891","12668"
"19.11.2016 15:45 - 19.11.2016 16:00 (CET)","15758","434","2872","12452"
"19.11.2016 16:00 - 19.11.2016 16:15 (CET)","15369","230","2854","12285"
"19.11.2016 16:15 - 19.11.2016 16:30 (CET)","15214","107","2842","12265"
"19.11.2016 16:30 - 19.11.2016 16:45 (CET)","15126","47","2828","12251"
"19.11.2016 16:45 - 19.11.2016 17:00 (CET)","15074","18","2819","12237"
"19.11.2016 17:00 - 19.11.2016 17:15 (CET)","15084","8","2807","12269"
"19.11.2016 17:15 - 19.11.2016 17:30 (CET)","15199","8","2805","12386"
"19.11.2016 17:30 - 19.11.2016 17:45 (CET)","15308","8","2802","12498"
"19.11.2016 17:45 - 19.11.2016 18:00 (CET)","15418","8","2798","12612"
"19.11.2016 18:00 - 19.11.2016 18:15 (CET)","15532","8","2793","12731"
"19.11.2016 18:15 - 19.11.2016 18:30 (CET)","15670","8","2793","12869"
"19.11.2016 18:30 - 19.11.2016 18:45 (CET)","15801","8","2798","12995"
"19.11.2016 18:45 - 19.11.2016 19:00 (CET)","15958","8","2796","13154"
"19.11.2016 19:00 - 19.11.2016 19:15 (CET)","16092","0","2796","13296"
"19.11.2016 19:15 - 19.11.2016 19:30 (CET)","16225","0","2794","13431"
"19.11.2016 19:30 - 19.11.2016 19:45 (CET)","16425","0","2799","13626"
"19.11.2016 19:45 - 19.11.2016 20:00 (CET)","16577","0","2802","13775"
"19.11.2016 20:00 - 19.11.2016 20:15 (CET)","16781","0","2804","13977"
"19.11.2016 20:15 - 19.11.2016 20:30 (CET)","16839","0","2794","14045"
"19.11.2016 20:30 - 19.11.2016 20:45 (CET)","16884","0","2781","14103"
"19.11.2016 20:45 - 19.11.2016 21:00 (CET)","16964","0","2772","14192"
"19.11.2016 21:00 - 19.11.2016 21:15 (CET)","17018","0","2761","14257"
"19.11.2016 21:15 - 19.11.2016 21:30 (CET)","17089","0","2758","14331"
"19.11.2016 21:30 - 19.11.2016 21:45 (CET)","17210","0","2760","14450"
"19.11.2016 21:45 - 19.11.2016 22:00 (CET)","17222","0","2758","14464"
"19.11.2016 22:00 - 19.11.2016 22:15 (CET)","17243","0","2755","14488"
"19.11.2016 22:15 - 19.11.2016 22:30 (CET)","17179","0","2767","14412"
"19.11.2016 22:30 - 19.11.2016 22:45 (CET)","17122","0","2780","14342"
"19.11.2016 22:45 - 19.11.2016 23:00 (CET)","17060","0","2794","14266"
"19.11.2016 23:00 - 19.11.2016 23:15 (CET)","17000","0","2803","14197"
"19.11.2016 23:15 - 19.11.2016 23:30 (CET)","16853","0","2807","14046"
"19.11.2016 23:30 - 19.11.2016 23:45 (CET)","16720","0","2814","13906"
"19.11.2016 23:45 - 20.11.2016 00:00 (CET)","16608","0","2820","13788"
"20.11.2016 00:00 - 20.11.2016 00:15 (CET)","16435","0","2933","13502"
"20.11.2016 00:15 - 20.11.2016 00:30 (CET)","16401","0","2948","13453"
"20.11.2016 00:30 - 20.11.2016 00:45 (CET)","16368","0","2963","13405"
"20.11.2016 00:45 - 20.11.2016 01:00 (CET)","16330","0","2975","13355"
"20.11.2016 01:00 - 20.11.2016 01:15 (CET)","16548","0","2987","13561"
"20.11.2016 01:15 - 20.11.2016 01:30 (CET)","16769","0","2987","13782"
"20.11.2016 01:30 - 20.11.2016 01:45 (CET)","16834","0","2986","13848"
"20.11.2016 01:45 - 20.11.2016 02:00 (CET)","16901","0","2982","13919"
"20.11.2016 02:00 - 20.11.2016 02:15 (CET)","16945","0","2982","13963"
"20.11.2016 02:15 - 20.11.2016 02:30 (CET)","16991","0","2996","13995"
"20.11.2016 02:30 - 20.11.2016 02:45 (CET)","17143","0","3008","14135"
"20.11.2016 02:45 - 20.11.2016 03:00 (CET)","17326","0","3022","14304"
"20.11.2016 03:00 - 20.11.2016 03:15 (CET)","17572","0","3035","14537"
"20.11.2016 03:15 - 20.11.2016 03:30 (CET)","17617","0","3045","14572"
"20.11.2016 03:30 - 20.11.2016 03:45 (CET)","17806","0","3059","14747"
"20.11.2016 03:45 - 20.11.2016 04:00 (CET)","18087","0","3070","15017"
"20.11.2016 04:00 - 20.11.2016 04:15 (CET)","18229","0","3057","15172"
"20.11.2016 04:15 - 20.11.2016 04:30 (CET)","18522","0","3062","15460"
"20.11.2016 04:30 - 20.11.2016 04:45 (CET)","18834","0","3067","15767"
"20.11.2016 04:45 - 20.11.2016 05:00 (CET)","19172","0","3076","16096"
"20.11.2016 05:00 - 20.11.2016 05:15 (CET)","19486","0","3085","16401"
"20.11.2016 05:15 - 20.11.2016 05:30 (CET)","19861","0","3093","16768"
"20.11.2016 05:30 - 20.11.2016 05:45 (CET)","20218","0","3099","17119"
"20.11.2016 05:45 - 20.11.2016 06:00 (CET)","20588","0","3102","17486"
"20.11.2016 06:00 - 20.11.2016 06:15 (CET)","20964","0","3110","17854"
"20.11.2016 06:15 - 20.11.2016 06:30 (CET)","21411","0","3122","18289"
"20.11.2016 06:30 - 20.11.2016 06:45 (CET)","21857","1","3134","18722"
"20.11.2016 06:45 - 20.11.2016 07:00 (CET)","22315","1","3147","19167"
"20.11.2016 07:00 - 20.11.2016 07:15 (CET)","22782","12","3157","19613"
"20.11.2016 07:15 - 20.11.2016 07:30 (CET)","23266","20","3173","20073"
"20.11.2016 07:30 - 20.11.2016 07:45 (CET)","23895","64","3185","20646"
"20.11.2016 07:45 - 20.11.2016 08:00 (CET)","24630","215","3197","21218"
"20.11.2016 08:00 - 20.11.2016 08:15 (CET)","25442","551","3209","21682"
"20.11.2016 08:15 - 20.11.2016 08:30 (CET)","26471","1177","3215","22079"
"20.11.2016 08:30 - 20.11.2016 08:45 (CET)","27755","1963","3223","22569"
"20.11.2016 08:45 - 20.11.2016 09:00 (CET)","28967","2719","3229","23019"
"20.11.2016 09:00 - 20.11.2016 09:15 (CET)","30789","3505","3233","24051"
"20.11.2016 09:15 - 20.11.2016 09:30 (CET)","31921","4256","3245","24420"
"20.11.2016 09:30 - 20.11.2016 09:45 (CET)","33057","5001","3255","24801"
"20.11.2016 09:45 - 20.11.2016 10:00 (CET)","34158","5701","3264","25193"
"20.11.2016 10:00 - 20.11.2016 10:15 (CET)","35169","6340","3275","25554"
"20.11.2016 10:15 - 20.11.2016 10:30 (CET)","36003","6882","3280","25841"
"20.11.2016 10:30 - 20.11.2016 10:45 (CET)","36758","7346","3284","26128"
"20.11.2016 10:45 - 20.11.2016 11:00 (CET)","37420","7723","3289","26408"
"20.11.2016 11:00 - 20.11.2016 11:15 (CET)","37986","8016","3295","26675"
"20.11.2016 11:15 - 20.11.2016 11:30 (CET)","38461","8232","3301","26928"
"20.11.2016 11:30 - 20.11.2016 11:45 (CET)","38857","8356","3308","27193"
"20.11.2016 11:45 - 20.11.2016 12:00 (CET)","39225","8438","3314","27473"
"20.11.2016 12:00 - 20.11.2016 12:15 (CET)","39514","8428","3319","27767"
"20.11.2016 12:15 - 20.11.2016 12:30 (CET)","39725","8336","3326","28063"
"20.11.2016 12:30 - 20.11.2016 12:45 (CET)","39850","8166","3333","28351"
"20.11.2016 12:45 - 20.11.2016 13:00 (CET)","39879","7915","3341","28623"
"20.11.2016 13:00 - 20.11.2016 13:15 (CET)","39824","7573","3341","28910"
"20.11.2016 13:15 - 20.11.2016 13:30 (CET)","39651","7151","3320","29180"
"20.11.2016 13:30 - 20.11.2016 13:45 (CET)","39406","6675","3300","29431"
"20.11.2016 13:45 - 20.11.2016 14:00 (CET)","39120","6139","3277","29704"
"20.11.2016 14:00 - 20.11.2016 14:15 (CET)","38701","5552","3236","29913"
"20.11.2016 14:15 - 20.11.2016 14:30 (CET)","38265","4916","3152","30197"
"20.11.2016 14:30 - 20.11.2016 14:45 (CET)","37801","4252","3085","30464"
"20.11.2016 14:45 - 20.11.2016 15:00 (CET)","37299","3546","3001","30752"
"20.11.2016 15:00 - 20.11.2016 15:15 (CET)","36746","2815","2904","31027"
"20.11.2016 15:15 - 20.11.2016 15:30 (CET)","36169","2080","2795","31294"
"20.11.2016 15:30 - 20.11.2016 15:45 (CET)","35642","1406","2685","31551"
"20.11.2016 15:45 - 20.11.2016 16:00 (CET)","35176","808","2561","31807"
"20.11.2016 16:00 - 20.11.2016 16:15 (CET)","34881","407","2423","32051"
"20.11.2016 16:15 - 20.11.2016 16:30 (CET)","34680","196","2417","32067"
"20.11.2016 16:30 - 20.11.2016 16:45 (CET)","34573","81","2343","32149"
"20.11.2016 16:45 - 20.11.2016 17:00 (CET)","34541","28","2269","32244"
"20.11.2016 17:00 - 20.11.2016 17:15 (CET)","34520","9","2224","32287"
"20.11.2016 17:15 - 20.11.2016 17:30 (CET)","34477","8","2205","32264"
"20.11.2016 17:30 - 20.11.2016 17:45 (CET)","34438","8","2199","32231"
"20.11.2016 17:45 - 20.11.2016 18:00 (CET)","34394","8","2187","32199"
"20.11.2016 18:00 - 20.11.2016 18:15 (CET)","34329","8","2171","32150"
"20.11.2016 18:15 - 20.11.2016 18:30 (CET)","34210","8","2144","32058"
"20.11.2016 18:30 - 20.11.2016 18:45 (CET)","34087","8","2116","31963"
"20.11.2016 18:45 - 20.11.2016 19:00 (CET)","33959","8","2091","31860"
"20.11.2016 19:00 - 20.11.2016 19:15 (CET)","33784","0","2065","31719"
"20.11.2016 19:15 - 20.11.2016 19:30 (CET)","33561","0","2122","31439"
"20.11.2016 19:30 - 20.11.2016 19:45 (CET)","33317","0","2180","31137"
"20.11.2016 19:45 - 20.11.2016 20:00 (CET)","33076","0","2256","30820"
"20.11.2016 20:00 - 20.11.2016 20:15 (CET)","32950","0","2324","30626"
"20.11.2016 20:15 - 20.11.2016 20:30 (CET)","32598","0","2387","30211"
"20.11.2016 20:30 - 20.11.2016 20:45 (CET)","32234","0","2453","29781"
"20.11.2016 20:45 - 20.11.2016 21:00 (CET)","31854","0","2514","29340"
"20.11.2016 21:00 - 20.11.2016 21:15 (CET)","31452","0","2586","28866"
"20.11.2016 21:15 - 20.11.2016 21:30 (CET)","31057","0","2668","28389"
"20.11.2016 21:30 - 20.11.2016 21:45 (CET)","30646","0","2752","27894"
"20.11.2016 21:45 - 20.11.2016 22:00 (CET)","30228","0","2825","27403"
"20.11.2016 22:00 - 20.11.2016 22:15 (CET)","29793","0","2881","26912"
"20.11.2016 22:15 - 20.11.2016 22:30 (CET)","29284","0","2922","26362"
"20.11.2016 22:30 - 20.11.2016 22:45 (CET)","28740","0","2941","25799"
"20.11.2016 22:45 - 20.11.2016 23:00 (CET)","28182","0","2963","25219"
"20.11.2016 23:00 - 20.11.2016 23:15 (CET)","27642","0","2977","24665"
"20.11.2016 23:15 - 20.11.2016 23:30 (CET)","27090","0","2981","24109"
"20.11.2016 23:30 - 20.11.2016 23:45 (CET)","26552","0","2986","23566"
"20.11.2016 23:45 - 21.11.2016 00:00 (CET)","26017","0","2995","23022"
"21.11.2016 00:00 - 21.11.2016 00:15 (CET)","24723","0","3064","21659"
"21.11.2016 00:15 - 21.11.2016 00:30 (CET)","24250","0","3034","21216"
"21.11.2016 00:30 - 21.11.2016 00:45 (CET)","23777","0","3002","20775"
"21.11.2016 00:45 - 21.11.2016 01:00 (CET)","23322","0","2972","20350"
"21.11.2016 01:00 - 21.11.2016 01:15 (CET)","21525","0","2928","18597"
"21.11.2016 01:15 - 21.11.2016 01:30 (CET)","21411","0","2837","18574"
"21.11.2016 01:30 - 21.11.2016 01:45 (CET)","20883","0","2743","18140"
"21.11.2016 01:45 - 21.11.2016 02:00 (CET)","20612","0","2649","17963"
"21.11.2016 02:00 - 21.11.2016 02:15 (CET)","20316","0","2543","17773"
"21.11.2016 02:15 - 21.11.2016 02:30 (CET)","19861","0","2406","17455"
"21.11.2016 02:30 - 21.11.2016 02:45 (CET)","19354","0","2269","17085"
"21.11.2016 02:45 - 21.11.2016 03:00 (CET)","18994","0","2138","16856"
"21.11.2016 03:00 - 21.11.2016 03:15 (CET)","18508","0","1948","16560"
"21.11.2016 03:15 - 21.11.2016 03:30 (CET)","18154","0","1761","16393"
"21.11.2016 03:30 - 21.11.2016 03:45 (CET)","17699","0","1576","16123"
"21.11.2016 03:45 - 21.11.2016 04:00 (CET)","17504","0","1390","16114"
"21.11.2016 04:00 - 21.11.2016 04:15 (CET)","17339","0","1086","16253"
"21.11.2016 04:15 - 21.11.2016 04:30 (CET)","17249","0","996","16253"
"21.11.2016 04:30 - 21.11.2016 04:45 (CET)","17157","0","906","16251"
"21.11.2016 04:45 - 21.11.2016 05:00 (CET)","17086","0","819","16267"
"21.11.2016 05:00 - 21.11.2016 05:15 (CET)","17047","0","722","16325"
"21.11.2016 05:15 - 21.11.2016 05:30 (CET)","17020","0","696","16324"
"21.11.2016 05:30 - 21.11.2016 05:45 (CET)","16983","0","665","16318"
"21.11.2016 05:45 - 21.11.2016 06:00 (CET)","16937","0","637","16300"
"21.11.2016 06:00 - 21.11.2016 06:15 (CET)","16962","0","626","16336"
"21.11.2016 06:15 - 21.11.2016 06:30 (CET)","17008","0","622","16386"
"21.11.2016 06:30 - 21.11.2016 06:45 (CET)","17019","0","617","16402"
"21.11.2016 06:45 - 21.11.2016 07:00 (CET)","17079","1","614","16464"
"21.11.2016 07:00 - 21.11.2016 07:15 (CET)","17154","15","614","16525"
"21.11.2016 07:15 - 21.11.2016 07:30 (CET)","17179","27","650","16502"
"21.11.2016 07:30 - 21.11.2016 07:45 (CET)","17299","74","684","16541"
"21.11.2016 07:45 - 21.11.2016 08:00 (CET)","17589","217","723","16649"
"21.11.2016 08:00 - 21.11.2016 08:15 (CET)","18007","574","767","16666"
"21.11.2016 08:15 - 21.11.2016 08:30 (CET)","18581","1139","828","16614"
"21.11.2016 08:30 - 21.11.2016 08:45 (CET)","19277","1806","890","16581"
"21.11.2016 08:45 - 21.11.2016 09:00 (CET)","19908","2474","950","16484"
"21.11.2016 09:00 - 21.11.2016 09:15 (CET)","20708","3138","1017","16553"
"21.11.2016 09:15 - 21.11.2016 09:30 (CET)","21331","3781","1110","16440"
"21.11.2016 09:30 - 21.11.2016 09:45 (CET)","21948","4407","1208","16333"
"21.11.2016 09:45 - 21.11.2016 10:00 (CET)","22552","5004","1305","16243"
"21.11.2016 10:00 - 21.11.2016 10:15 (CET)","23028","5537","1388","16103"
"21.11.2016 10:15 - 21.11.2016 10:30 (CET)","23284","6000","1441","15843"
"21.11.2016 10:30 - 21.11.2016 10:45 (CET)","23490","6415","1494","15581"
"21.11.2016 10:45 - 21.11.2016 11:00 (CET)","23643","6771","1548","15324"
"21.11.2016 11:00 - 21.11.2016 11:15 (CET)","23713","7049","1598","15066"
"21.11.2016 11:15 - 21.11.2016 11:30 (CET)","23674","7243","1636","14795"
"21.11.2016 11:30 - 21.11.2016 11:45 (CET)","23533","7342","1675","14516"
"21.11.2016 11:45 - 21.11.2016 12:00 (CET)","23303","7353","1709","14241"
"21.11.2016 12:00 - 21.11.2016 12:15 (CET)","23026","7275","1749","14002"
"21.11.2016 12:15 - 21.11.2016 12:30 (CET)","22721","7118","1778","13825"
"21.11.2016 12:30 - 21.11.2016 12:45 (CET)","22349","6892","1813","13644"
"21.11.2016 12:45 - 21.11.2016 13:00 (CET)","21924","6604","1856","13464"
"21.11.2016 13:00 - 21.11.2016 13:15 (CET)","21447","6245","1893","13309"
"21.11.2016 13:15 - 21.11.2016 13:30 (CET)","21060","5826","1938","13296"
"21.11.2016 13:30 - 21.11.2016 13:45 (CET)","20626","5360","1982","13284"
"21.11.2016 13:45 - 21.11.2016 14:00 (CET)","20155","4856","2025","13274"
"21.11.2016 14:00 - 21.11.2016 14:15 (CET)","19710","4317","2065","13328"
"21.11.2016 14:15 - 21.11.2016 14:30 (CET)","19353","3758","2091","13504"
"21.11.2016 14:30 - 21.11.2016 14:45 (CET)","18988","3189","2112","13687"
"21.11.2016 14:45 - 21.11.2016 15:00 (CET)","18609","2607","2135","13867"
"21.11.2016 15:00 - 21.11.2016 15:15 (CET)","18261","2020","2157","14084"
"21.11.2016 15:15 - 21.11.2016 15:30 (CET)","17992","1448","2175","14369"
"21.11.2016 15:30 - 21.11.2016 15:45 (CET)","17779","937","2193","14649"
"21.11.2016 15:45 - 21.11.2016 16:00 (CET)","17626","500","2210","14916"
"21.11.2016 16:00 - 21.11.2016 16:15 (CET)","17623","225","2231","15167"
"21.11.2016 16:15 - 21.11.2016 16:30 (CET)","17809","99","2285","15425"
"21.11.2016 16:30 - 21.11.2016 16:45 (CET)","18071","48","2340","15683"
"21.11.2016 16:45 - 21.11.2016 17:00 (CET)","18348","18","2393","15937"
"21.11.2016 17:00 - 21.11.2016 17:15 (CET)","18635","9","2448","16178"
"21.11.2016 17:15 - 21.11.2016 17:30 (CET)","18854","8","2497","16349"
"21.11.2016 17:30 - 21.11.2016 17:45 (CET)","19073","8","2541","16524"
"21.11.2016 17:45 - 21.11.2016 18:00 (CET)","19289","8","2582","16699"
"21.11.2016 18:00 - 21.11.2016 18:15 (CET)","19487","8","2626","16853"
"21.11.2016 18:15 - 21.11.2016 18:30 (CET)","19684","8","2681","16995"
"21.11.2016 18:30 - 21.11.2016 18:45 (CET)","19882","8","2742","17132"
"21.11.2016 18:45 - 21.11.2016 19:00 (CET)","20081","8","2800","17273"
"21.11.2016 19:00 - 21.11.2016 19:15 (CET)","20239","0","2846","17393"
"21.11.2016 19:15 - 21.11.2016 19:30 (CET)","20312","0","2870","17442"
"21.11.2016 19:30 - 21.11.2016 19:45 (CET)","20385","0","2890","17495"
"21.11.2016 19:45 - 21.11.2016 20:00 (CET)","20456","0","2909","17547"
"21.11.2016 20:00 - 21.11.2016 20:15 (CET)","20590","0","2925","17665"
"21.11.2016 20:15 - 21.11.2016 20:30 (CET)","20588","0","2929","17659"
"21.11.2016 20:30 - 21.11.2016 20:45 (CET)","20580","0","2934","17646"
"21.11.2016 20:45 - 21.11.2016 21:00 (CET)","20576","0","2937","17639"
"21.11.2016 21:00 - 21.11.2016 21:15 (CET)","20565","0","2939","17626"
"21.11.2016 21:15 - 21.11.2016 21:30 (CET)","20532","0","2936","17596"
"21.11.2016 21:30 - 21.11.2016 21:45 (CET)","20494","0","2932","17562"
"21.11.2016 21:45 - 21.11.2016 22:00 (CET)","20469","0","2927","17542"
"21.11.2016 22:00 - 21.11.2016 22:15 (CET)","20440","0","2920","17520"
"21.11.2016 22:15 - 21.11.2016 22:30 (CET)","20362","0","2911","17451"
"21.11.2016 22:30 - 21.11.2016 22:45 (CET)","20284","0","2898","17386"
"21.11.2016 22:45 - 21.11.2016 23:00 (CET)","20203","0","2890","17313"
"21.11.2016 23:00 - 21.11.2016 23:15 (CET)","20118","0","2878","17240"
"21.11.2016 23:15 - 21.11.2016 23:30 (CET)","20067","0","2867","17200"
"21.11.2016 23:30 - 21.11.2016 23:45 (CET)","20009","0","2855","17154"
"21.11.2016 23:45 - 22.11.2016 00:00 (CET)","19951","0","2845","17106"
"22.11.2016 00:00 - 22.11.2016 00:15 (CET)","19717","0","2863","16854"
"22.11.2016 00:15 - 22.11.2016 00:30 (CET)","19552","0","2858","16694"
"22.11.2016 00:30 - 22.11.2016 00:45 (CET)","19398","0","2848","16550"
"22.11.2016 00:45 - 22.11.2016 01:00 (CET)","19243","0","2838","16405"
"22.11.2016 01:00 - 22.11.2016 01:15 (CET)","19247","0","2824","16423"
"22.11.2016 01:15 - 22.11.2016 01:30 (CET)","19172","0","2797","16375"
"22.11.2016 01:30 - 22.11.2016 01:45 (CET)","18781","0","2772","16009"
"22.11.2016 01:45 - 22.11.2016 02:00 (CET)","18636","0","2744","15892"
"22.11.2016 02:00 - 22.11.2016 02:15 (CET)","18231","0","2720","15511"
"22.11.2016 02:15 - 22.11.2016 02:30 (CET)","18038","0","2696","15342"
"22.11.2016 02:30 - 22.11.2016 02:45 (CET)","17944","0","2680","15264"
"22.11.2016 02:45 - 22.11.2016 03:00 (CET)","17677","0","2654","15023"
"22.11.2016 03:00 - 22.11.2016 03:15 (CET)","17343","0","2629","14714"
"22.11.2016 03:15 - 22.11.2016 03:30 (CET)","17162","0","2627","14535"
"22.11.2016 03:30 - 22.11.2016 03:45 (CET)","17121","0","2622","14499"
"22.11.2016 03:45 - 22.11.2016 04:00 (CET)","16945","0","2615","14330"
"22.11.2016 04:00 - 22.11.2016 04:15 (CET)","16751","0","2574","14177"
"22.11.2016 04:15 - 22.11.2016 04:30 (CET)","16622","0","2573","14049"
"22.11.2016 04:30 - 22.11.2016 04:45 (CET)","16492","0","2574","13918"
"22.11.2016 04:45 - 22.11.2016 05:00 (CET)","16355","0","2576","13779"
"22.11.2016 05:00 - 22.11.2016 05:15 (CET)","16222","0","2623","13599"
"22.11.2016 05:15 - 22.11.2016 05:30 (CET)","16120","0","2634","13486"
"22.11.2016 05:30 - 22.11.2016 05:45 (CET)","16000","0","2640","13360"
"22.11.2016 05:45 - 22.11.2016 06:00 (CET)","15841","0","2648","13193"
"22.11.2016 06:00 - 22.11.2016 06:15 (CET)","15733","0","2655","13078"
"22.11.2016 06:15 - 22.11.2016 06:30 (CET)","15640","0","2662","12978"
"22.11.2016 06:30 - 22.11.2016 06:45 (CET)","15552","1","2669","12882"
"22.11.2016 06:45 - 22.11.2016 07:00 (CET)","15474","1","2676","12797"
"22.11.2016 07:00 - 22.11.2016 07:15 (CET)","15398","14","2683","12701"
"22.11.2016 07:15 - 22.11.2016 07:30 (CET)","15200","25","2688","12487"
"22.11.2016 07:30 - 22.11.2016 07:45 (CET)","15002","67","2692","12243"
"22.11.2016 07:45 - 22.11.2016 08:00 (CET)","14836","195","2696","11945"
"22.11.2016 08:00 - 22.11.2016 08:15 (CET)","14954","541","2700","11713"
"22.11.2016 08:15 - 22.11.2016 08:30 (CET)","15401","1106","2706","11589"
"22.11.2016 08:30 - 22.11.2016 08:45 (CET)","15878","1808","2708","11362"
"22.11.2016 08:45 - 22.11.2016 09:00 (CET)","16387","2538","2711","11138"
"22.11.2016 09:00 - 22.11.2016 09:15 (CET)","17014","3287","2713","11014"
"22.11.2016 09:15 - 22.11.2016 09:30 (CET)","17480","4024","2700","10756"
"22.11.2016 09:30 - 22.11.2016 09:45 (CET)","17917","4731","2690","10496"
"22.11.2016 09:45 - 22.11.2016 10:00 (CET)","18327","5405","2676","10246"
"22.11.2016 10:00 - 22.11.2016 10:15 (CET)","18645","6016","2661","9968"
"22.11.2016 10:15 - 22.11.2016 10:30 (CET)","18799","6561","2632","9606"
"22.11.2016 10:30 - 22.11.2016 10:45 (CET)","18901","7054","2600","9247"
"22.11.2016 10:45 - 22.11.2016 11:00 (CET)","18953","7491","2572","8890"
"22.11.2016 11:00 - 22.11.2016 11:15 (CET)","18924","7842","2536","8546"
"22.11.2016 11:15 - 22.11.2016 11:30 (CET)","18821","8105","2498","8218"
"22.11.2016 11:30 - 22.11.2016 11:45 (CET)","18630","8285","2456","7889"
"22.11.2016 11:45 - 22.11.2016 12:00 (CET)","18358","8384","2417","7557"
"22.11.2016 12:00 - 22.11.2016 12:15 (CET)","18023","8386","2376","7261"
"22.11.2016 12:15 - 22.11.2016 12:30 (CET)","17623","8285","2335","7003"
"22.11.2016 12:30 - 22.11.2016 12:45 (CET)","17122","8086","2295","6741"
"22.11.2016 12:45 - 22.11.2016 13:00 (CET)","16555","7819","2257","6479"
