"Time (CET)","Day-ahead Total Load Forecast [MW] - BZN|DE-AT-LU","Actual Total Load [MW] - BZN|DE-AT-LU"
"18.11.2015 09:45 - 18.11.2015 10:00","67264","80341"
"18.11.2015 10:00 - 18.11.2015 10:15","78406","80850"
"18.11.2015 10:15 - 18.11.2015 10:30","78610","80913"
"18.11.2015 10:30 - 18.11.2015 10:45","78982","81588"
"18.11.2015 10:45 - 18.11.2015 11:00","79323","81978"
"18.11.2015 11:00 - 18.11.2015 11:15","79665","82358"
"18.11.2015 11:15 - 18.11.2015 11:30","80052","82767"
"18.11.2015 11:30 - 18.11.2015 11:45","80099","82944"
"18.11.2015 11:45 - 18.11.2015 12:00","80122","82592"
"18.11.2015 12:00 - 18.11.2015 12:15","79496","81925"
"18.11.2015 12:15 - 18.11.2015 12:30","79251","81310"
"18.11.2015 12:30 - 18.11.2015 12:45","78957","81094"
"18.11.2015 12:45 - 18.11.2015 13:00","79118","81011"
"18.11.2015 13:00 - 18.11.2015 13:15","79194","80861"
"18.11.2015 13:15 - 18.11.2015 13:30","78503","80613"
"18.11.2015 13:30 - 18.11.2015 13:45","78192","80492"
"18.11.2015 13:45 - 18.11.2015 14:00","77562","79741"
"18.11.2015 14:00 - 18.11.2015 14:15","76939","79402"
"18.11.2015 14:15 - 18.11.2015 14:30","76675","78953"
"18.11.2015 14:30 - 18.11.2015 14:45","76045","78162"
"18.11.2015 14:45 - 18.11.2015 15:00","76336","78056"
"18.11.2015 15:00 - 18.11.2015 15:15","75975","77982"
"18.11.2015 15:15 - 18.11.2015 15:30","75552","77791"
"18.11.2015 15:30 - 18.11.2015 15:45","75495","77426"
"18.11.2015 15:45 - 18.11.2015 16:00","74772","77243"
"18.11.2015 16:00 - 18.11.2015 16:15","75370","76964"
"18.11.2015 16:15 - 18.11.2015 16:30","75618","77425"
"18.11.2015 16:30 - 18.11.2015 16:45","76363","77898"
"18.11.2015 16:45 - 18.11.2015 17:00","77404","78880"
"18.11.2015 17:00 - 18.11.2015 17:15","78471","80271"
"18.11.2015 17:15 - 18.11.2015 17:30","78956","81239"
"18.11.2015 17:30 - 18.11.2015 17:45","79293","81378"
"18.11.2015 17:45 - 18.11.2015 18:00","79681","81559"
"18.11.2015 18:00 - 18.11.2015 18:15","79406","81206"
"18.11.2015 18:15 - 18.11.2015 18:30","78563","80626"
"18.11.2015 18:30 - 18.11.2015 18:45","79144","80406"
"18.11.2015 18:45 - 18.11.2015 19:00","78619","80031"
"18.11.2015 19:00 - 18.11.2015 19:15","77973","80096"
"18.11.2015 19:15 - 18.11.2015 19:30","77075","79235"
"18.11.2015 19:30 - 18.11.2015 19:45","76372","78588"
"18.11.2015 19:45 - 18.11.2015 20:00","75702","78025"
"18.11.2015 20:00 - 18.11.2015 20:15","73652","77017"
"18.11.2015 20:15 - 18.11.2015 20:30","72503","75839"
"18.11.2015 20:30 - 18.11.2015 20:45","71548","74789"
"18.11.2015 20:45 - 18.11.2015 21:00","70648","73595"
"18.11.2015 21:00 - 18.11.2015 21:15","69249","72171"
"18.11.2015 21:15 - 18.11.2015 21:30","68324","71163"
"18.11.2015 21:30 - 18.11.2015 21:45","67527","69933"
"18.11.2015 21:45 - 18.11.2015 22:00","66263","69240"
"18.11.2015 22:00 - 18.11.2015 22:15","56938","68801"
"18.11.2015 22:15 - 18.11.2015 22:30","64896","67763"
"18.11.2015 22:30 - 18.11.2015 22:45","63556","66650"
"18.11.2015 22:45 - 18.11.2015 23:00","62261","65193"
"18.11.2015 23:00 - 18.11.2015 23:15","60770","63589"
"18.11.2015 23:15 - 18.11.2015 23:30","59287","62306"
"18.11.2015 23:30 - 18.11.2015 23:45","58208","61317"
"18.11.2015 23:45 - 19.11.2015 00:00","56818","60413"
"19.11.2015 00:00 - 19.11.2015 00:15","56721","60311"
"19.11.2015 00:15 - 19.11.2015 00:30","55892","59232"
"19.11.2015 00:30 - 19.11.2015 00:45","55048","57782"
"19.11.2015 00:45 - 19.11.2015 01:00","47630","57303"
"19.11.2015 01:00 - 19.11.2015 01:15","53874","56960"
"19.11.2015 01:15 - 19.11.2015 01:30","53310","56199"
"19.11.2015 01:30 - 19.11.2015 01:45","53041","56152"
"19.11.2015 01:45 - 19.11.2015 02:00","53023","55747"
"19.11.2015 02:00 - 19.11.2015 02:15","52757","55660"
"19.11.2015 02:15 - 19.11.2015 02:30","52429","55860"
"19.11.2015 02:30 - 19.11.2015 02:45","52582","55667"
"19.11.2015 02:45 - 19.11.2015 03:00","52346","55504"
"19.11.2015 03:00 - 19.11.2015 03:15","52500","55740"
"19.11.2015 03:15 - 19.11.2015 03:30","52825","55741"
"19.11.2015 03:30 - 19.11.2015 03:45","52779","56090"
"19.11.2015 03:45 - 19.11.2015 04:00","52952","56127"
"19.11.2015 04:00 - 19.11.2015 04:15","53569","56552"
"19.11.2015 04:15 - 19.11.2015 04:30","54148","57523"
"19.11.2015 04:30 - 19.11.2015 04:45","54367","58230"
"19.11.2015 04:45 - 19.11.2015 05:00","55196","58851"
"19.11.2015 05:00 - 19.11.2015 05:15","57036","60681"
"19.11.2015 05:15 - 19.11.2015 05:30","57624","61763"
"19.11.2015 05:30 - 19.11.2015 05:45","59151","63332"
"19.11.2015 05:45 - 19.11.2015 06:00","60529","64796"
"19.11.2015 06:00 - 19.11.2015 06:15","64004","68637"
"19.11.2015 06:15 - 19.11.2015 06:30","66611","71740"
"19.11.2015 06:30 - 19.11.2015 06:45","69081","74070"
"19.11.2015 06:45 - 19.11.2015 07:00","71133","75688"
"19.11.2015 07:00 - 19.11.2015 07:15","73926","78807"
"19.11.2015 07:15 - 19.11.2015 07:30","73576","79867"
"19.11.2015 07:30 - 19.11.2015 07:45","74853","80549"
"19.11.2015 07:45 - 19.11.2015 08:00","75380","80837"
"19.11.2015 08:00 - 19.11.2015 08:15","76244","81525"
"19.11.2015 08:15 - 19.11.2015 08:30","76555","82090"
"19.11.2015 08:30 - 19.11.2015 08:45","66324","81905"
"19.11.2015 08:45 - 19.11.2015 09:00","77164","82122"
"19.11.2015 09:00 - 19.11.2015 09:15","77047","81752"
"19.11.2015 09:15 - 19.11.2015 09:30","77434","81966"
"19.11.2015 09:30 - 19.11.2015 09:45","77659","82367"
"19.11.2015 09:45 - 19.11.2015 10:00","77587","82944"
"19.11.2015 10:00 - 19.11.2015 10:15","78420","83454"
"19.11.2015 10:15 - 19.11.2015 10:30","78256","83688"
"19.11.2015 10:30 - 19.11.2015 10:45","78812","83786"
"19.11.2015 10:45 - 19.11.2015 11:00","79012","83853"
"19.11.2015 11:00 - 19.11.2015 11:15","79557","84406"
"19.11.2015 11:15 - 19.11.2015 11:30","79972","84370"
"19.11.2015 11:30 - 19.11.2015 11:45","80069","84251"
"19.11.2015 11:45 - 19.11.2015 12:00","80362","84393"
"19.11.2015 12:00 - 19.11.2015 12:15","79885","83804"
"19.11.2015 12:15 - 19.11.2015 12:30","68846","83154"
"19.11.2015 12:30 - 19.11.2015 12:45","79152","82950"
"19.11.2015 12:45 - 19.11.2015 13:00","79573","82842"
"19.11.2015 13:00 - 19.11.2015 13:15","79660","83151"
"19.11.2015 13:15 - 19.11.2015 13:30","78912","83189"
"19.11.2015 13:30 - 19.11.2015 13:45","78273","82699"
"19.11.2015 13:45 - 19.11.2015 14:00","77457","82034"
"19.11.2015 14:00 - 19.11.2015 14:15","76866","81789"
"19.11.2015 14:15 - 19.11.2015 14:30","76817","82117"
"19.11.2015 14:30 - 19.11.2015 14:45","76378","81260"
"19.11.2015 14:45 - 19.11.2015 15:00","76435","80828"
"19.11.2015 15:00 - 19.11.2015 15:15","76366","81541"
"19.11.2015 15:15 - 19.11.2015 15:30","76314","81340"
"19.11.2015 15:30 - 19.11.2015 15:45","76238","81187"
"19.11.2015 15:45 - 19.11.2015 16:00","75158","80898"
"19.11.2015 16:00 - 19.11.2015 16:15","75993","81610"
"19.11.2015 16:15 - 19.11.2015 16:30","75948","82344"
"19.11.2015 16:30 - 19.11.2015 16:45","76753","83069"
"19.11.2015 16:45 - 19.11.2015 17:00","77679","83795"
"19.11.2015 17:00 - 19.11.2015 17:15","78477","84716"
"19.11.2015 17:15 - 19.11.2015 17:30","79328","84728"
"19.11.2015 17:30 - 19.11.2015 17:45","79366","84934"
"19.11.2015 17:45 - 19.11.2015 18:00","80458","84967"
"19.11.2015 18:00 - 19.11.2015 18:15","79894","84032"
"19.11.2015 18:15 - 19.11.2015 18:30","79355","83356"
"19.11.2015 18:30 - 19.11.2015 18:45","79629","83094"
"19.11.2015 18:45 - 19.11.2015 19:00","79407","82621"
"19.11.2015 19:00 - 19.11.2015 19:15","78631","81382"
"19.11.2015 19:15 - 19.11.2015 19:30","77565","80393"
"19.11.2015 19:30 - 19.11.2015 19:45","76840","79765"
"19.11.2015 19:45 - 19.11.2015 20:00","76073","78511"
"19.11.2015 20:00 - 19.11.2015 20:15","74174","76707"
"19.11.2015 20:15 - 19.11.2015 20:30","73100","75279"
"19.11.2015 20:30 - 19.11.2015 20:45","71943","73902"
"19.11.2015 20:45 - 19.11.2015 21:00","70596","73017"
"19.11.2015 21:00 - 19.11.2015 21:15","69622","71846"
"19.11.2015 21:15 - 19.11.2015 21:30","68874","70945"
"19.11.2015 21:30 - 19.11.2015 21:45","68075","69638"
"19.11.2015 21:45 - 19.11.2015 22:00","67041","68522"
"19.11.2015 22:00 - 19.11.2015 22:15","66846","68106"
"19.11.2015 22:15 - 19.11.2015 22:30","65873","67432"
"19.11.2015 22:30 - 19.11.2015 22:45","64529","65668"
"19.11.2015 22:45 - 19.11.2015 23:00","63365","64330"
"19.11.2015 23:00 - 19.11.2015 23:15","61937","63152"
"19.11.2015 23:15 - 19.11.2015 23:30","60433","62437"
"19.11.2015 23:30 - 19.11.2015 23:45","59264","60911"
"19.11.2015 23:45 - 20.11.2015 00:00","58049","59813"
"20.11.2015 00:00 - 20.11.2015 00:15","56790","58715"
"20.11.2015 00:15 - 20.11.2015 00:30","55798","57337"
"20.11.2015 00:30 - 20.11.2015 00:45","55024","56760"
"20.11.2015 00:45 - 20.11.2015 01:00","54403","55851"
"20.11.2015 01:00 - 20.11.2015 01:15","53520","54972"
"20.11.2015 01:15 - 20.11.2015 01:30","52961","54482"
"20.11.2015 01:30 - 20.11.2015 01:45","52727","54418"
"20.11.2015 01:45 - 20.11.2015 02:00","52708","53640"
"20.11.2015 02:00 - 20.11.2015 02:15","52630","53499"
"20.11.2015 02:15 - 20.11.2015 02:30","52238","53271"
"20.11.2015 02:30 - 20.11.2015 02:45","52155","53558"
"20.11.2015 02:45 - 20.11.2015 03:00","51957","53746"
"20.11.2015 03:00 - 20.11.2015 03:15","52170","53345"
"20.11.2015 03:15 - 20.11.2015 03:30","52467","53666"
"20.11.2015 03:30 - 20.11.2015 03:45","52716","53876"
"20.11.2015 03:45 - 20.11.2015 04:00","52781","54045"
"20.11.2015 04:00 - 20.11.2015 04:15","53285","54548"
"20.11.2015 04:15 - 20.11.2015 04:30","46806","54980"
"20.11.2015 04:30 - 20.11.2015 04:45","54214","55482"
"20.11.2015 04:45 - 20.11.2015 05:00","54909","55818"
"20.11.2015 05:00 - 20.11.2015 05:15","56652","57324"
"20.11.2015 05:15 - 20.11.2015 05:30","57502","58600"
"20.11.2015 05:30 - 20.11.2015 05:45","59029","59763"
"20.11.2015 05:45 - 20.11.2015 06:00","60353","61292"
"20.11.2015 06:00 - 20.11.2015 06:15","63746","64915"
"20.11.2015 06:15 - 20.11.2015 06:30","66771","67780"
"20.11.2015 06:30 - 20.11.2015 06:45","69294","70064"
"20.11.2015 06:45 - 20.11.2015 07:00","61477","72485"
"20.11.2015 07:00 - 20.11.2015 07:15","73482","75473"
"20.11.2015 07:15 - 20.11.2015 07:30","74197","76658"
"20.11.2015 07:30 - 20.11.2015 07:45","75383","77396"
"20.11.2015 07:45 - 20.11.2015 08:00","75880","77922"
"20.11.2015 08:00 - 20.11.2015 08:15","76886","78559"
"20.11.2015 08:15 - 20.11.2015 08:30","77093","79214"
"20.11.2015 08:30 - 20.11.2015 08:45","77309","79558"
"20.11.2015 08:45 - 20.11.2015 09:00","77888","79621"
"20.11.2015 09:00 - 20.11.2015 09:15","77633","78995"
"20.11.2015 09:15 - 20.11.2015 09:30","78115","79216"
"20.11.2015 09:30 - 20.11.2015 09:45","78429","79461"
"20.11.2015 09:45 - 20.11.2015 10:00","78473","79546"
"20.11.2015 10:00 - 20.11.2015 10:15","79381","79588"
"20.11.2015 10:15 - 20.11.2015 10:30","79351","79675"
"20.11.2015 10:30 - 20.11.2015 10:45","79672","79969"
"20.11.2015 10:45 - 20.11.2015 11:00","79870","80455"
"20.11.2015 11:00 - 20.11.2015 11:15","80272","81170"
"20.11.2015 11:15 - 20.11.2015 11:30","80337","81412"
"20.11.2015 11:30 - 20.11.2015 11:45","80312","81442"
"20.11.2015 11:45 - 20.11.2015 12:00","80308","81230"
"20.11.2015 12:00 - 20.11.2015 12:15","79864","80756"
"20.11.2015 12:15 - 20.11.2015 12:30","79504","80427"
"20.11.2015 12:30 - 20.11.2015 12:45","78855","80243"
"20.11.2015 12:45 - 20.11.2015 13:00","78860","80239"
"20.11.2015 13:00 - 20.11.2015 13:15","78847","80090"
"20.11.2015 13:15 - 20.11.2015 13:30","77884","79224"
"20.11.2015 13:30 - 20.11.2015 13:45","77436","78574"
"20.11.2015 13:45 - 20.11.2015 14:00","76541","78147"
"20.11.2015 14:00 - 20.11.2015 14:15","76263","77625"
"20.11.2015 14:15 - 20.11.2015 14:30","75884","77265"
"20.11.2015 14:30 - 20.11.2015 14:45","75022","76879"
"20.11.2015 14:45 - 20.11.2015 15:00","75162","76606"
"20.11.2015 15:00 - 20.11.2015 15:15","74695","76868"
"20.11.2015 15:15 - 20.11.2015 15:30","74325","76735"
"20.11.2015 15:30 - 20.11.2015 15:45","74364","76401"
"20.11.2015 15:45 - 20.11.2015 16:00","73861","76258"
"20.11.2015 16:00 - 20.11.2015 16:15","74501","76894"
"20.11.2015 16:15 - 20.11.2015 16:30","74695","77483"
"20.11.2015 16:30 - 20.11.2015 16:45","75118","78117"
"20.11.2015 16:45 - 20.11.2015 17:00","76062","78871"
"20.11.2015 17:00 - 20.11.2015 17:15","76911","79816"
"20.11.2015 17:15 - 20.11.2015 17:30","77420","79886"
"20.11.2015 17:30 - 20.11.2015 17:45","77715","79901"
"20.11.2015 17:45 - 20.11.2015 18:00","77810","79866"
"20.11.2015 18:00 - 20.11.2015 18:15","77214","79054"
"20.11.2015 18:15 - 20.11.2015 18:30","76872","78550"
"20.11.2015 18:30 - 20.11.2015 18:45","77037","77849"
"20.11.2015 18:45 - 20.11.2015 19:00","76846","77394"
"20.11.2015 19:00 - 20.11.2015 19:15","76289","76622"
"20.11.2015 19:15 - 20.11.2015 19:30","75095","75634"
"20.11.2015 19:30 - 20.11.2015 19:45","74145","74913"
"20.11.2015 19:45 - 20.11.2015 20:00","73595","74331"
"20.11.2015 20:00 - 20.11.2015 20:15","71765","72793"
"20.11.2015 20:15 - 20.11.2015 20:30","70687","71291"
"20.11.2015 20:30 - 20.11.2015 20:45","69403","69991"
"20.11.2015 20:45 - 20.11.2015 21:00","68136","68434"
"20.11.2015 21:00 - 20.11.2015 21:15","67180","68119"
"20.11.2015 21:15 - 20.11.2015 21:30","66654","67446"
"20.11.2015 21:30 - 20.11.2015 21:45","65639","66324"
"20.11.2015 21:45 - 20.11.2015 22:00","64755","65073"
"20.11.2015 22:00 - 20.11.2015 22:15","64344","65245"
"20.11.2015 22:15 - 20.11.2015 22:30","63532","64305"
"20.11.2015 22:30 - 20.11.2015 22:45","62269","63745"
"20.11.2015 22:45 - 20.11.2015 23:00","61524","62633"
"20.11.2015 23:00 - 20.11.2015 23:15","60282","60909"
"20.11.2015 23:15 - 20.11.2015 23:30","59047","59730"
"20.11.2015 23:30 - 20.11.2015 23:45","58167","58669"
"20.11.2015 23:45 - 21.11.2015 00:00","56999","57540"
"21.11.2015 00:00 - 21.11.2015 00:15","56540","56677"
"21.11.2015 00:15 - 21.11.2015 00:30","55310","55786"
"21.11.2015 00:30 - 21.11.2015 00:45","54424","54659"
"21.11.2015 00:45 - 21.11.2015 01:00","53566","54023"
"21.11.2015 01:00 - 21.11.2015 01:15","52564","53275"
"21.11.2015 01:15 - 21.11.2015 01:30","52194","52735"
"21.11.2015 01:30 - 21.11.2015 01:45","51720","52173"
"21.11.2015 01:45 - 21.11.2015 02:00","51728","51981"
"21.11.2015 02:00 - 21.11.2015 02:15","51598","51574"
"21.11.2015 02:15 - 21.11.2015 02:30","50981","51255"
"21.11.2015 02:30 - 21.11.2015 02:45","50782","51186"
"21.11.2015 02:45 - 21.11.2015 03:00","50655","51364"
"21.11.2015 03:00 - 21.11.2015 03:15","50628","50985"
"21.11.2015 03:15 - 21.11.2015 03:30","50835","50821"
"21.11.2015 03:30 - 21.11.2015 03:45","50911","50816"
"21.11.2015 03:45 - 21.11.2015 04:00","50774","50907"
"21.11.2015 04:00 - 21.11.2015 04:15","50972","51321"
"21.11.2015 04:15 - 21.11.2015 04:30","51132","51279"
"21.11.2015 04:30 - 21.11.2015 04:45","51070","51485"
"21.11.2015 04:45 - 21.11.2015 05:00","51276","51377"
"21.11.2015 05:00 - 21.11.2015 05:15","52092","51856"
"21.11.2015 05:15 - 21.11.2015 05:30","51802","51737"
"21.11.2015 05:30 - 21.11.2015 05:45","52112","51674"
"21.11.2015 05:45 - 21.11.2015 06:00","52185","51498"
"21.11.2015 06:00 - 21.11.2015 06:15","52795","52289"
"21.11.2015 06:15 - 21.11.2015 06:30","53747","52795"
"21.11.2015 06:30 - 21.11.2015 06:45","54837","53689"
"21.11.2015 06:45 - 21.11.2015 07:00","55727","54589"
"21.11.2015 07:00 - 21.11.2015 07:15","57510","56109"
"21.11.2015 07:15 - 21.11.2015 07:30","58000","57212"
"21.11.2015 07:30 - 21.11.2015 07:45","59830","58095"
"21.11.2015 07:45 - 21.11.2015 08:00","60551","59015"
"21.11.2015 08:00 - 21.11.2015 08:15","61663","60432"
"21.11.2015 08:15 - 21.11.2015 08:30","62441","61263"
"21.11.2015 08:30 - 21.11.2015 08:45","63227","62192"
"21.11.2015 08:45 - 21.11.2015 09:00","63841","62911"
"21.11.2015 09:00 - 21.11.2015 09:15","64736","64194"
"21.11.2015 09:15 - 21.11.2015 09:30","65690","65022"
"21.11.2015 09:30 - 21.11.2015 09:45","66328","65518"
"21.11.2015 09:45 - 21.11.2015 10:00","66731","65996"
"21.11.2015 10:00 - 21.11.2015 10:15","67496","66761"
"21.11.2015 10:15 - 21.11.2015 10:30","67854","67302"
"21.11.2015 10:30 - 21.11.2015 10:45","68351","67322"
"21.11.2015 10:45 - 21.11.2015 11:00","68383","67540"
"21.11.2015 11:00 - 21.11.2015 11:15","68503","67698"
"21.11.2015 11:15 - 21.11.2015 11:30","68735","68181"
"21.11.2015 11:30 - 21.11.2015 11:45","69112","68349"
"21.11.2015 11:45 - 21.11.2015 12:00","68950","68244"
"21.11.2015 12:00 - 21.11.2015 12:15","68712","67383"
"21.11.2015 12:15 - 21.11.2015 12:30","68514","66900"
"21.11.2015 12:30 - 21.11.2015 12:45","67829","66535"
"21.11.2015 12:45 - 21.11.2015 13:00","67657","66543"
"21.11.2015 13:00 - 21.11.2015 13:15","67443","65889"
"21.11.2015 13:15 - 21.11.2015 13:30","66496","65405"
"21.11.2015 13:30 - 21.11.2015 13:45","66299","64692"
"21.11.2015 13:45 - 21.11.2015 14:00","65542","63886"
"21.11.2015 14:00 - 21.11.2015 14:15","64964","63530"
"21.11.2015 14:15 - 21.11.2015 14:30","64583","63292"
"21.11.2015 14:30 - 21.11.2015 14:45","64312","63266"
"21.11.2015 14:45 - 21.11.2015 15:00","64177","63154"
"21.11.2015 15:00 - 21.11.2015 15:15","64083","63406"
"21.11.2015 15:15 - 21.11.2015 15:30","63865","63411"
"21.11.2015 15:30 - 21.11.2015 15:45","64030","63768"
"21.11.2015 15:45 - 21.11.2015 16:00","63854","63893"
"21.11.2015 16:00 - 21.11.2015 16:15","64264","64474"
"21.11.2015 16:15 - 21.11.2015 16:30","64855","65387"
"21.11.2015 16:30 - 21.11.2015 16:45","65607","66482"
"21.11.2015 16:45 - 21.11.2015 17:00","66985","67811"
"21.11.2015 17:00 - 21.11.2015 17:15","67847","68923"
"21.11.2015 17:15 - 21.11.2015 17:30","68658","69560"
"21.11.2015 17:30 - 21.11.2015 17:45","69001","69709"
"21.11.2015 17:45 - 21.11.2015 18:00","68862","69875"
"21.11.2015 18:00 - 21.11.2015 18:15","68651","69913"
"21.11.2015 18:15 - 21.11.2015 18:30","68100","69286"
"21.11.2015 18:30 - 21.11.2015 18:45","67995","68582"
"21.11.2015 18:45 - 21.11.2015 19:00","67625","67903"
"21.11.2015 19:00 - 21.11.2015 19:15","66758","67103"
"21.11.2015 19:15 - 21.11.2015 19:30","65884","66531"
"21.11.2015 19:30 - 21.11.2015 19:45","65239","65874"
"21.11.2015 19:45 - 21.11.2015 20:00","64754","65269"
"21.11.2015 20:00 - 21.11.2015 20:15","63270","64107"
"21.11.2015 20:15 - 21.11.2015 20:30","62176","63001"
"21.11.2015 20:30 - 21.11.2015 20:45","61214","61833"
"21.11.2015 20:45 - 21.11.2015 21:00","60181","61172"
"21.11.2015 21:00 - 21.11.2015 21:15","59746","60590"
"21.11.2015 21:15 - 21.11.2015 21:30","59184","59732"
"21.11.2015 21:30 - 21.11.2015 21:45","58388","59102"
"21.11.2015 21:45 - 21.11.2015 22:00","57907","58586"
"21.11.2015 22:00 - 21.11.2015 22:15","58290","59239"
"21.11.2015 22:15 - 21.11.2015 22:30","57580","59016"
"21.11.2015 22:30 - 21.11.2015 22:45","56584","58110"
"21.11.2015 22:45 - 21.11.2015 23:00","56076","57040"
"21.11.2015 23:00 - 21.11.2015 23:15","55003","55916"
"21.11.2015 23:15 - 21.11.2015 23:30","54051","55117"
"21.11.2015 23:30 - 21.11.2015 23:45","53303","54102"
"21.11.2015 23:45 - 22.11.2015 00:00","52183","53376"
"22.11.2015 00:00 - 22.11.2015 00:15","51182","52415"
"22.11.2015 00:15 - 22.11.2015 00:30","50395","51589"
"22.11.2015 00:30 - 22.11.2015 00:45","49761","50828"
"22.11.2015 00:45 - 22.11.2015 01:00","49029","50044"
"22.11.2015 01:00 - 22.11.2015 01:15","48295","49145"
"22.11.2015 01:15 - 22.11.2015 01:30","47592","48624"
"22.11.2015 01:30 - 22.11.2015 01:45","47377","48732"
"22.11.2015 01:45 - 22.11.2015 02:00","47254","48630"
"22.11.2015 02:00 - 22.11.2015 02:15","46931","48324"
"22.11.2015 02:15 - 22.11.2015 02:30","46566","48035"
"22.11.2015 02:30 - 22.11.2015 02:45","46429","47694"
"22.11.2015 02:45 - 22.11.2015 03:00","46256","48015"
"22.11.2015 03:00 - 22.11.2015 03:15","46184","47827"
"22.11.2015 03:15 - 22.11.2015 03:30","46047","47570"
"22.11.2015 03:30 - 22.11.2015 03:45","46085","47747"
"22.11.2015 03:45 - 22.11.2015 04:00","46135","47703"
"22.11.2015 04:00 - 22.11.2015 04:15","46260","47632"
"22.11.2015 04:15 - 22.11.2015 04:30","46263","47521"
"22.11.2015 04:30 - 22.11.2015 04:45","46253","47545"
"22.11.2015 04:45 - 22.11.2015 05:00","46324","47750"
"22.11.2015 05:00 - 22.11.2015 05:15","46396","47686"
"22.11.2015 05:15 - 22.11.2015 05:30","46410","47611"
"22.11.2015 05:30 - 22.11.2015 05:45","46536","47322"
"22.11.2015 05:45 - 22.11.2015 06:00","46500","47199"
"22.11.2015 06:00 - 22.11.2015 06:15","46572","46989"
"22.11.2015 06:15 - 22.11.2015 06:30","46907","47047"
"22.11.2015 06:30 - 22.11.2015 06:45","47639","47214"
"22.11.2015 06:45 - 22.11.2015 07:00","48140","47798"
"22.11.2015 07:00 - 22.11.2015 07:15","49133","49001"
"22.11.2015 07:15 - 22.11.2015 07:30","49729","49434"
"22.11.2015 07:30 - 22.11.2015 07:45","51231","49408"
"22.11.2015 07:45 - 22.11.2015 08:00","51732","50560"
"22.11.2015 08:00 - 22.11.2015 08:15","52777","51948"
"22.11.2015 08:15 - 22.11.2015 08:30","53543","52979"
"22.11.2015 08:30 - 22.11.2015 08:45","54451","54223"
"22.11.2015 08:45 - 22.11.2015 09:00","55399","55273"
"22.11.2015 09:00 - 22.11.2015 09:15","56498","56387"
"22.11.2015 09:15 - 22.11.2015 09:30","57427","57575"
"22.11.2015 09:30 - 22.11.2015 09:45","57966","57950"
"22.11.2015 09:45 - 22.11.2015 10:00","58627","58614"
"22.11.2015 10:00 - 22.11.2015 10:15","59767","59208"
"22.11.2015 10:15 - 22.11.2015 10:30","60459","59828"
"22.11.2015 10:30 - 22.11.2015 10:45","61120","60193"
"22.11.2015 10:45 - 22.11.2015 11:00","61373","60456"
"22.11.2015 11:00 - 22.11.2015 11:15","62214","61273"
"22.11.2015 11:15 - 22.11.2015 11:30","62838","62033"
"22.11.2015 11:30 - 22.11.2015 11:45","63288","62538"
"22.11.2015 11:45 - 22.11.2015 12:00","63155","62264"
"22.11.2015 12:00 - 22.11.2015 12:15","63120","62210"
"22.11.2015 12:15 - 22.11.2015 12:30","62539","61662"
"22.11.2015 12:30 - 22.11.2015 12:45","61934","61355"
"22.11.2015 12:45 - 22.11.2015 13:00","61431","60790"
"22.11.2015 13:00 - 22.11.2015 13:15","61128","60771"
"22.11.2015 13:15 - 22.11.2015 13:30","60434","60040"
